"bug_fixing";"filename";"filepath";"bug_introducing"
"f08095aa9106b72cb0b59c17b7b633967ff940b3";"Node.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\Node.java";"{'fc45700e78755211620f7681b5924331aa23e1d8'}"
"f74517b5d803e3a905f1c9227399297536eb09c0";"HtmlImplicitClosingRules.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\HtmlImplicitClosingRules.java";"{'f5f869f2ee14ac9e6c5cc555ce0796ffc662558f'}"
"f74517b5d803e3a905f1c9227399297536eb09c0";"LagartoDOMBuilderTagVisitor.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\LagartoDOMBuilderTagVisitor.java";"{'6e97d10b4efa1da9d1ee5a9760216e646f82e1c8', 'f5f869f2ee14ac9e6c5cc555ce0796ffc662558f', '47ec583a73a21b25cf1ff3189aacae009e00e110', 'fc45700e78755211620f7681b5924331aa23e1d8', '71cfe1b256cc1a35ccf3176b01f791b47219d624'}"
"f74517b5d803e3a905f1c9227399297536eb09c0";"HtmlImplicitClosingRuleTest.java";"jodd-lagarto\src\test\java\jodd\lagarto\dom\HtmlImplicitClosingRuleTest.java";"{'3480ad35959db30495be6a20e2bd5f0cc99b7d56'}"
"2f92040eddfe53f2eee61156f66a468d48084f37";"HtmlFosterRules.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\HtmlFosterRules.java";"{'7b4b1c6a3cdeb6a45d3afd0d24441a317c621ae7'}"
"2f92040eddfe53f2eee61156f66a468d48084f37";"LagartoDOMBuilderTagVisitor.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\LagartoDOMBuilderTagVisitor.java";"{'f5f869f2ee14ac9e6c5cc555ce0796ffc662558f', '71cfe1b256cc1a35ccf3176b01f791b47219d624'}"
"de805146ad1c8948f412b43c54addddff62c3b33";"LagartoParserEngine.java";"jodd-lagarto\src\main\java\jodd\lagarto\LagartoParserEngine.java";"{'a9db50ed702d6a931977bb869a416613964536bc'}"
"de805146ad1c8948f412b43c54addddff62c3b33";"decode-out.html";"jodd-lagarto\src\test\resources\jodd\lagarto\dom\test\decode-out.html";"{'b040e26deeabd24b9c660c9e854069be9514fae8'}"
"de805146ad1c8948f412b43c54addddff62c3b33";"decode.html";"jodd-lagarto\src\test\resources\jodd\lagarto\dom\test\decode.html";"{'b040e26deeabd24b9c660c9e854069be9514fae8'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"jodd.todo";"etc\jodd.todo";"{'122a96d4565d27b359ee217de78ed2d01df9f7b9', '15647dfbfd2b15f81acc1a8f8750379d426fc24f', '31210472dbe1e00af611a2fd147e645320f63341', '373587e3a996b485a1b8aa0e7701ece63d1660f9'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"URLCoder.java";"jodd-core\src\main\java\jodd\util\URLCoder.java";"{'b143b0318f57752cd2c3e723c7354e311a302210', '631beeaed2c3c7aa0d4393275ce88b2cd3a0c2bd', '5d800d2e537eac84fc6dc1c2e6b1eedd23f6b400'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"HtmlEncoderTest.java";"jodd-core\src\test\java\jodd\util\HtmlEncoderTest.java";"{'b143b0318f57752cd2c3e723c7354e311a302210', 'a55c4f4b1df16772df21870900930252b6042d92', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '6ec02d8aaeee4fa5c636b1a6b7416a878e0551e2'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"URLCoderTest.java";"jodd-core\src\test\java\jodd\util\URLCoderTest.java";"{'b143b0318f57752cd2c3e723c7354e311a302210', 'a55c4f4b1df16772df21870900930252b6042d92', '6ec02d8aaeee4fa5c636b1a6b7416a878e0551e2', '5d800d2e537eac84fc6dc1c2e6b1eedd23f6b400'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"TemplateParser.java";"jodd-db\src\main\java\jodd\db\oom\sqlgen\TemplateParser.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"HttpUtil.java";"jodd-http\src\main\java\jodd\http\HttpUtil.java";"{'16fa6de20514086c3b54eab922e57f2a609746c5'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"AuthorizationInterceptor.java";"jodd-joy\src\main\java\jodd\joy\auth\AuthorizationInterceptor.java";"{'582c745a55698e496bb1187f518b39741365f9f2'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"MadvocUtil.java";"jodd-madvoc\src\main\java\jodd\madvoc\MadvocUtil.java";"{'26b30ef6feaeddc9c790fe34adce9d5bad563188'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"MoveResult.java";"jodd-madvoc\src\main\java\jodd\madvoc\result\MoveResult.java";"{'3d0e32e6d16213c69efe0be4503421155fcc1b05'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"HtmlFormUtil.java";"jodd-servlet\src\main\java\jodd\servlet\HtmlFormUtil.java";"{'335a76df64777dfc4e076b9b6ba501e457fdb204'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"ServletUtil.java";"jodd-servlet\src\main\java\jodd\servlet\ServletUtil.java";"{'80c2e2def2ee1b8dbccb102c4c64e4020b6892c3'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"JoddJspFunctions.java";"jodd-servlet\src\main\java\jodd\servlet\jspfn\JoddJspFunctions.java";"{'b143b0318f57752cd2c3e723c7354e311a302210'}"
"6e3989f439a54570ab02d128cb22f9a178736a65";"UrlTag.java";"jodd-servlet\src\main\java\jodd\servlet\tag\UrlTag.java";"{'b143b0318f57752cd2c3e723c7354e311a302210'}"
"cab0dc9c6110278b3de1097dd61eaf1a0d466af4";"ManualMadvocConfigurator.java";"jodd-madvoc\src\main\java\jodd\madvoc\config\ManualMadvocConfigurator.java";"{'5548c11b53282d7a50127b3fe88dc9e4526abbe0'}"
"cab0dc9c6110278b3de1097dd61eaf1a0d466af4";"ManualRegistrationTest.java";"jodd-madvoc\src\test\java\jodd\madvoc\ManualRegistrationTest.java";"{'5548c11b53282d7a50127b3fe88dc9e4526abbe0'}"
"2639dae427628549febc245378c8798223a2be98";"ReceiveMailSession.java";"jodd-mail\src\main\java\jodd\mail\ReceiveMailSession.java";"{'1e5dc344d530387a379209dbd8ba04892e93aa3c', '631beeaed2c3c7aa0d4393275ce88b2cd3a0c2bd', '90f4b4f24bce9e2bddbdfce6bf172f182ba93fa3', '398a0237aebfce3e5ed4e7e0290ac8d9b3354da8', '2505ac0ff221b7289ffda0ecebe7ce928f1bcd3c', 'aa457216ff0d60d29e2ae5633dc0a1103d1dbf2c'}"
"d86d19815158626e2b8633487f32a9a03b02f21e";"jodd.todo";"etc\jodd.todo";"{'efb6544279d98d2e7266486ca1c2c75a7e6ed87c', 'd0b6567d309336207f43ac5fc10a02bcdf181d92', 'eb06b778a5910d7603062552d06decd3b9b552bd'}"
"d86d19815158626e2b8633487f32a9a03b02f21e";"EmailAttachment.java";"jodd-mail\src\main\java\jodd\mail\EmailAttachment.java";"{'105b84f49801f9f2184836fd87ba8c1f98fe750e'}"
"d86d19815158626e2b8633487f32a9a03b02f21e";"SendMailSession.java";"jodd-mail\src\main\java\jodd\mail\SendMailSession.java";"{'3fb9a8d802bb4d63a4d1ce5e3d2a89aa7e42a564'}"
"c0d91978ac01430e6f530c6d26cb0628875085ab";"ReceivedEmail.java";"jodd-mail\src\main\java\jodd\mail\ReceivedEmail.java";"{'fe01d8fa4f569e34a7d614177ddfd7dbd19e2528'}"
"1d61fc3e1428a5949459117d0f5be9f8c4984bfd";"Props.java";"jodd-props\src\main\java\jodd\props\Props.java";"{'225576a76503ba908c13aa69989bd0fa8b3cae15'}"
"840aae0e982706dc9b3eb2f75aadd9882d8f96cd";"DefaultAppCore.java";"jodd-joy\src\main\java\jodd\joy\core\DefaultAppCore.java";"{'33870b613d373639bdf5a5acfae3a1b09ba9113f', 'd3c4ecb2096d85405738bdbd68bbe4240e0a534c'}"
"0ec946852b641dba520c7d537af1e9618bbb6674";"BeanUtilUtil.java";"jodd-bean\src\main\java\jodd\bean\BeanUtilUtil.java";"{'637e9fd480eb19478469e2c6ffcde0a45f33eec0'}"
"0ec946852b641dba520c7d537af1e9618bbb6674";"TypeConverterManagerBean.java";"jodd-core\src\main\java\jodd\typeconverter\TypeConverterManagerBean.java";"{'bdd775d1d724901ce74a6df6df61fb13abf37053', 'b124edaa297e665f6285db8e927e2f1a091148dc', 'c286b42822ef65ffb078ae24097dc9dafe051645', '5febff5dbe17dab69bd503d7945c8999d0e86ab2', '7fc83e77c6a9e9f5309c43fb13cda09290c4e2b6', '2140d057bf17af9dfa237a3486f52432c2357da4'}"
"0ec946852b641dba520c7d537af1e9618bbb6674";"CharacterArrayConverter.java";"jodd-core\src\main\java\jodd\typeconverter\impl\CharacterArrayConverter.java";"{'90de3ac0edb1c65b480474491e68f0030fe0ebe4'}"
"0ec946852b641dba520c7d537af1e9618bbb6674";"CharacterConverter.java";"jodd-core\src\main\java\jodd\typeconverter\impl\CharacterConverter.java";"{'90de3ac0edb1c65b480474491e68f0030fe0ebe4'}"
"0ec946852b641dba520c7d537af1e9618bbb6674";"ClassArrayConverter.java";"jodd-core\src\main\java\jodd\typeconverter\impl\ClassArrayConverter.java";"{'5571e4edc39ef23ccf148970dd3920f32ec373c5', 'a230c861734f8a33b4300618bdc0d7391647936a', '5febff5dbe17dab69bd503d7945c8999d0e86ab2', '7fc83e77c6a9e9f5309c43fb13cda09290c4e2b6', '1665024e7e9d280a552fe98e0d7d6016fba63071', '3c5880c7bf2efafd3fa0be3e2cd3ff7351646339', 'e6165291a71b6f946b0f11df8b7e6d3693ac1e22'}"
"40b838ae1d41e9f880391895d1d3175ff2b77f21";"ByteArrayConverterTest.java";"jodd-core\src\test\java\jodd\typeconverter\ByteArrayConverterTest.java";"{'3c5880c7bf2efafd3fa0be3e2cd3ff7351646339'}"
"40b838ae1d41e9f880391895d1d3175ff2b77f21";"DoubleArrayConverterTest.java";"jodd-core\src\test\java\jodd\typeconverter\DoubleArrayConverterTest.java";"{'3c5880c7bf2efafd3fa0be3e2cd3ff7351646339'}"
"40b838ae1d41e9f880391895d1d3175ff2b77f21";"FloatArrayConverterTest.java";"jodd-core\src\test\java\jodd\typeconverter\FloatArrayConverterTest.java";"{'3c5880c7bf2efafd3fa0be3e2cd3ff7351646339'}"
"40b838ae1d41e9f880391895d1d3175ff2b77f21";"ShortArrayConverterTest.java";"jodd-core\src\test\java\jodd\typeconverter\ShortArrayConverterTest.java";"{'3c5880c7bf2efafd3fa0be3e2cd3ff7351646339'}"
"40b838ae1d41e9f880391895d1d3175ff2b77f21";"StringConverterTest.java";"jodd-core\src\test\java\jodd\typeconverter\StringConverterTest.java";"{'3c5880c7bf2efafd3fa0be3e2cd3ff7351646339'}"
"40b838ae1d41e9f880391895d1d3175ff2b77f21";"TypeConverterTestHelper.java";"jodd-core\src\test\java\jodd\typeconverter\TypeConverterTestHelper.java";"{'a55c4f4b1df16772df21870900930252b6042d92'}"
"833e6169baf0860701798d5a0ae3373bc6f9604b";"LagartoDOMBuilderTagVisitor.java";"jodd-lagarto\src\main\java\jodd\lagarto\dom\LagartoDOMBuilderTagVisitor.java";"{'4b97805cdf1a8ce0b9674d21d7b40302bf1812f4', '7151f20ee3943e6fa79d8a6bfce9baa79c7e3bf8'}"
"833e6169baf0860701798d5a0ae3373bc6f9604b";"StuckTest.java";"jodd-lagarto\src\test\java\jodd\lagarto\StuckTest.java";"{'ac05743666828303ab7a5b042465c895c942f5a4'}"
"97500c2c7e2e9b74e3a1ecc2564ba6a687d4e371";"HttpBase.java";"jodd-http\src\main\java\jodd\http\HttpBase.java";"{'bb4632b682c3908c73255f14c33f02b8650100fa'}"
"c282a12ffcad5ef628054bdb1b26a376ce36b1ae";"build.gradle";"build.gradle";"{'8b0f1dac623d85093adc03d5d9741b3f772b530e'}"
"c282a12ffcad5ef628054bdb1b26a376ce36b1ae";"EmailUtilTest.java";"jodd-mail\src\test\java\jodd\mail\EmailUtilTest.java";"{'0391539144efc9268c81af20cc380ae4e53beafd'}"
"0f239cc6d489e0ed9d2e6ef0a53086dccec100cc";"csselly.flex";"jodd-lagarto\src\main\flex\jodd\csselly\csselly.flex";"{'4824f54f5ad07796da708cdc3a34ee6ecd9a8589', '62715a8c4d5c4497ea23a23dc44c006c4033efd8'}"
"0f239cc6d489e0ed9d2e6ef0a53086dccec100cc";"CSSellyLexer.java";"jodd-lagarto\src\main\java\jodd\csselly\CSSellyLexer.java";"{'4824f54f5ad07796da708cdc3a34ee6ecd9a8589', '07c2b5481962ac8e8a3e361c674b8dbb16268f14', 'c661e59da5b5957ed00c57aad51b6219e22ae0c2', '62715a8c4d5c4497ea23a23dc44c006c4033efd8'}"
"3ecd242208ace59f773c3228c6c9eee0ae97969e";"URLDecoder.java";"jodd-core\src\main\java\jodd\util\URLDecoder.java";"{'7c097f6a0e0a079b1bb4e14709aaca05048e01e9', '631beeaed2c3c7aa0d4393275ce88b2cd3a0c2bd'}"
"3ecd242208ace59f773c3228c6c9eee0ae97969e";"URLCoderTest.java";"jodd-core\src\test\java\jodd\util\URLCoderTest.java";"{'5d800d2e537eac84fc6dc1c2e6b1eedd23f6b400'}"
"3ecd242208ace59f773c3228c6c9eee0ae97969e";"HttpUtil.java";"jodd-http\src\main\java\jodd\http\HttpUtil.java";"{'bb4632b682c3908c73255f14c33f02b8650100fa'}"
"6c592615affe530137d1e3e8cef4f1cb810f4634";"FileUploadHeader.java";"jodd-upload\src\main\java\jodd\upload\FileUploadHeader.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"eaf293595cb89bacfd90215aaf99f52cd7774942";"SendMailSession.java";"jodd-mail\src\main\java\jodd\mail\SendMailSession.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '07df54449995ac06c0c2193c72bb353979e2f3c7'}"
"eaf293595cb89bacfd90215aaf99f52cd7774942";"SendMailTest.java";"jodd-mail\src\test\java\jodd\mail\SendMailTest.java";"{'3f152596f153a10ce65c8490c43ad4e4ebf44e44'}"
"81955f6d400831375c8056deb2e858c4f73a75f5";"PropsParser.java";"jodd-props\src\main\java\jodd\props\PropsParser.java";"{'7d634851383ed10061d3c6856948c248b6a42898'}"
"c8313a9742733068c5b23e4c4813a28e27a138b6";"Buffer.java";"jodd-servlet\src\main\java\jodd\servlet\wrapper\Buffer.java";"{'edec676038ccc110663c73c4f39c0604b2341d5b'}"
"c8313a9742733068c5b23e4c4813a28e27a138b6";"BufferResponseWrapper.java";"jodd-servlet\src\main\java\jodd\servlet\wrapper\BufferResponseWrapper.java";"{'edec676038ccc110663c73c4f39c0604b2341d5b'}"
"c614852fb3781d00158095d1fb5446a69438aeef";"LagartoParserEngine.java";"jodd-lagarto\src\main\java\jodd\lagarto\LagartoParserEngine.java";"{'a21f64fc779a91ddda7c6bb22324f01fdff69418', 'ff64e57b591eb6c2474d6176d63c638c3b06e4d4', 'a9db50ed702d6a931977bb869a416613964536bc', 'ce258b9031e2ed412beb15efb71fd32d9ecaf4be'}"
"4aac2ce6b49c3a3cab99bec58c875267fed2dc34";"Jerry.java";"jodd-lagarto\src\main\java\jodd\jerry\Jerry.java";"{'354df616ccdc77d87be21cde0926ffb012ddc732', 'e3a22c0fab9c7ce35965735e0bf0803921cfc8e7'}"
"4aac2ce6b49c3a3cab99bec58c875267fed2dc34";"LagartoParserEngine.java";"jodd-lagarto\src\main\java\jodd\lagarto\LagartoParserEngine.java";"{'a9db50ed702d6a931977bb869a416613964536bc'}"
"4aac2ce6b49c3a3cab99bec58c875267fed2dc34";"LagartoParserUtil.java";"jodd-lagarto\src\main\java\jodd\lagarto\LagartoParserUtil.java";"{'837835f9f2ea75c5e703e02fb344501e773ed322'}"
"4aac2ce6b49c3a3cab99bec58c875267fed2dc34";"ParsingProblemsTest.java";"jodd-lagarto\src\test\java\jodd\lagarto\ParsingProblemsTest.java";"{'d9c942b6c41d8396ff65b274f94f4981470a45c9'}"
"055fa1f8f2ee00eec895720f488857ee430a5eb8";"FindFile.java";"jodd-core\src\main\java\jodd\io\findfile\FindFile.java";"{'e929aa13b074dd979a6d2a17ddbaefd3fc33d791'}"
"7d7f9575b69313310996671ec9dc5958d27df379";"Entity.java";"jodd-joy\src\main\java\jodd\joy\db\Entity.java";"{'eaa92c37be96ad4c6e5fa38fe9946ed8296e5ade', '766aba45ea8946fd8096479f2b023732bf7e85b1'}"
"e65dc9a3c037b9c0398f8014b192d6b4573341f4";"GzipFilter.java";"jodd-servlet\src\main\java\jodd\servlet\filter\GzipFilter.java";"{'5a34a2226c4a7c91e668f3166b7d90658cf00034'}"
"72be8e6182a9cb936400bb9a6838403e2fc55a8d";"PrintfFormat.java";"jodd-core\src\main\java\jodd\format\PrintfFormat.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"6d75529d9eb46f2ecc6659e5fa480f82546d1ca5";"PrintfFormat.java";"jodd-core\src\main\java\jodd\format\PrintfFormat.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"6d75529d9eb46f2ecc6659e5fa480f82546d1ca5";"FormatTest.java";"jodd-core\src\test\java\jodd\format\FormatTest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"1a737dbb9e5eb969600b371e23696ed2cdf41354";"HttpBase.java";"jodd-http\src\main\java\jodd\http\HttpBase.java";"{'bb4632b682c3908c73255f14c33f02b8650100fa', '729b11d379009a170461d2f337d035172450635a'}"
"1a737dbb9e5eb969600b371e23696ed2cdf41354";"HttpRequest.java";"jodd-http\src\main\java\jodd\http\HttpRequest.java";"{'729b11d379009a170461d2f337d035172450635a'}"
"a6c938fec48dc5154a484137399ae39e87ca50af";"EmailUtil.java";"jodd-mail\src\main\java\jodd\mail\EmailUtil.java";"{'eaf293595cb89bacfd90215aaf99f52cd7774942'}"
"f52a219fc7211521550a7d2523b2d114aa53c6fc";"DbPager.java";"jodd-joy\src\main\java\jodd\joy\page\DbPager.java";"{'88c1e400727178f2fc21f3cfde18a034f63c2f25'}"
"61ae2cf8d090c84d3f791b3555ec9bbfb1259d68";"HttpBase.java";"jodd-http\src\main\java\jodd\http\HttpBase.java";"{'161be74dc3c86b4adf2db3819fd00ddb2e6225f1', '729b11d379009a170461d2f337d035172450635a', '1a737dbb9e5eb969600b371e23696ed2cdf41354'}"
"61ae2cf8d090c84d3f791b3555ec9bbfb1259d68";"HttpBrowser.java";"jodd-http\src\main\java\jodd\http\HttpBrowser.java";"{'729b11d379009a170461d2f337d035172450635a'}"
"61ae2cf8d090c84d3f791b3555ec9bbfb1259d68";"HttpRequest.java";"jodd-http\src\main\java\jodd\http\HttpRequest.java";"{'bb4632b682c3908c73255f14c33f02b8650100fa', '729b11d379009a170461d2f337d035172450635a', '1a737dbb9e5eb969600b371e23696ed2cdf41354'}"
"61ae2cf8d090c84d3f791b3555ec9bbfb1259d68";"HttpResponse.java";"jodd-http\src\main\java\jodd\http\HttpResponse.java";"{'bb4632b682c3908c73255f14c33f02b8650100fa'}"
"61ae2cf8d090c84d3f791b3555ec9bbfb1259d68";"KeepAliveTest.java";"jodd-http\src\test\java\jodd\http\KeepAliveTest.java";"{'729b11d379009a170461d2f337d035172450635a', '7ced1f405b62bf0232c51273d81c52b103880e55'}"
"9afa563b9feb4be88700408de58767951a57eeb9";"build.gradle";"build.gradle";"{'16056a706acff11b66caf79fd5fd82e32868eadf', 'fa9b1cbcc779ce5478585d13f0077ee5aea6b3f2'}"
"7210a18c66bc64b4e83275a698d1464b0ae0a808";"ServletDispatcherResult.java";"jodd-madvoc\src\main\java\jodd\madvoc\result\ServletDispatcherResult.java";"{'598d5102b770c6e9cece17d00d042bd55380dfac'}"
"7210a18c66bc64b4e83275a698d1464b0ae0a808";"ServletDispatcherResultTest.java";"jodd-madvoc\src\test\java\jodd\madvoc\result\ServletDispatcherResultTest.java";"{'ba22eef8039f962ae12fd131fbab352183efe433'}"
"02bd4d5063cc0821441052392dd691009fbb5c61";"JsppTest.java";"jodd-joy\src\test\java\jodd\joy\jspp\JsppTest.java";"{'f2dda07028ba93ccdbc1a196ed4e462908f4f8e3'}"
"99d89ca5937499d518a71f42516a9748f1a7ab51";"ServletDispatcherResult.java";"jodd-madvoc\src\main\java\jodd\madvoc\result\ServletDispatcherResult.java";"{'598d5102b770c6e9cece17d00d042bd55380dfac', '7210a18c66bc64b4e83275a698d1464b0ae0a808', 'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"214cfe2d6579edcc6338157df9c1f94477f19ed7";"SwingSpyPanel.java";"jodd-swingspy\src\main\java\jodd\swingspy\SwingSpyPanel.java";"{'f9b3b50b3d59c0ef76e19e7783d234ce5b3ee883'}"
"6d294cd0c6e71e94db31c62931e0bf915c2b5061";"SwingSpyPanel.java";"jodd-swingspy\src\main\java\jodd\swingspy\SwingSpyPanel.java";"{'8916815d694e5cad6f834db9c99a390e7fe833f6'}"
"32627304a2491956c4d2336273d4c5876693a8bb";"DbSqlBuilderException.java";"jodd-db\src\main\java\jodd\db\oom\sqlgen\DbSqlBuilderException.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"32627304a2491956c4d2336273d4c5876693a8bb";"MatchChunk.java";"jodd-db\src\main\java\jodd\db\oom\sqlgen\chunks\MatchChunk.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"c1543208c12c21e4413975ad95b27fabcb0ae07b";"DbIdGenerator.java";"jodd-joy\src\main\java\jodd\joy\db\DbIdGenerator.java";"{'76ad568fe2ef067b63cc3e96a7e4ce10b182cf15', 'eaa92c37be96ad4c6e5fa38fe9946ed8296e5ade', '294c069577e82792c19d2e00407d11fcbe6257ea'}"
"83ab11f5ea232f5f4ca79895d011cb9b4962bee1";"AppDao.java";"jodd-joy\src\main\java\jodd\joy\db\AppDao.java";"{'76ad568fe2ef067b63cc3e96a7e4ce10b182cf15', '294c069577e82792c19d2e00407d11fcbe6257ea', '262e1f032d8da7f4731441c69ce29b8220f1d896', '79f92d062d13f2b377315be78d931d97df894b9f', 'd759706852bbbd576b5ef699f2007e449fcd98d1', '766aba45ea8946fd8096479f2b023732bf7e85b1', '51538ab236c98120eda742210bbb954b07b861c8'}"
"02bb32754e57a19f7144c3bbc0753dd247b142fd";"GenericDaoTest.java";"jodd-db\src\test\java\jodd\db\oom\dao\GenericDaoTest.java";"{'b5e6a7abc4c60105e8baac28dea415744252a9cb'}"
"a2bd1c16c36501e3f7408c89b76ff629272c79ad";"jodd.todo";"etc\jodd.todo";"{'86dc90a5f3660b4c9dccc0028e5ac20fe54c1241'}"
"a2bd1c16c36501e3f7408c89b76ff629272c79ad";"DbEntitySqlTest.java";"jodd-db\src\test\java\jodd\db\oom\sqlgen\DbEntitySqlTest.java";"{'dfb9eddf220ab23abeca4e379355281b207edb04'}"
"a2bd1c16c36501e3f7408c89b76ff629272c79ad";"DbPager.java";"jodd-joy\src\main\java\jodd\joy\page\DbPager.java";"{'88c1e400727178f2fc21f3cfde18a034f63c2f25'}"
"a2bd1c16c36501e3f7408c89b76ff629272c79ad";"JerryMiscTest.java";"jodd-lagarto\src\test\java\jodd\jerry\JerryMiscTest.java";"{'adee5f75b9300e56446f1479416379a7ee576617'}"
"6791de41f0c06054c88a82459d475a8ef1202bed";"DbEntitySqlTest.java";"jodd-db\src\test\java\jodd\db\oom\sqlgen\DbEntitySqlTest.java";"{'a2bd1c16c36501e3f7408c89b76ff629272c79ad', 'dfb9eddf220ab23abeca4e379355281b207edb04', 'f708e3799517758bea940341dbadf7adf3349d4d', 'fa0b7d8d5bbb751105aa467bffb3cae1004ad30b'}"
"62d22d7332f0a59e68eb48eac80566b4c860052b";"DbOomTest.java";"jodd-db\src\test\java\jodd\db\oom\DbOomTest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"7444eadc6d517b136e1643e7d0e9903491363268";"MyWebApplication.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\MyWebApplication.java";"{'a24b6e9a72072c11d79a352274692134f9ac4b15'}"
"ed3598553d0a004c8018045a8c446ed6893360bf";"ActionRequest.java";"jodd-madvoc\src\main\java\jodd\madvoc\ActionRequest.java";"{'03df3ef2df0fa349cf33f510dbc6ce98c5b8ec78'}"
"ed3598553d0a004c8018045a8c446ed6893360bf";"ArgsTest.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\ArgsTest.java";"{'3af840d2b66b60f62424ee694316d2bd695a25ef'}"
"ed3598553d0a004c8018045a8c446ed6893360bf";"ArgsAction.java";"jodd-madvoc\src\testInt\java\jodd\madvoc\action\ArgsAction.java";"{'03df3ef2df0fa349cf33f510dbc6ce98c5b8ec78'}"
"ed3598553d0a004c8018045a8c446ed6893360bf";"args.hello.jsp";"jodd-madvoc\src\testInt\resources\jodd\madvoc\jsp\args.hello.jsp";"{'03df3ef2df0fa349cf33f510dbc6ce98c5b8ec78'}"
"bf5f26b19eab6fa265f44a3f76daba4326bc1235";"BooAction.java";"jodd-madvoc\src\test\java\jodd\madvoc\tst\BooAction.java";"{'26b30ef6feaeddc9c790fe34adce9d5bad563188'}"
"7feb722674d77cb020a933b483620ccacd615912";"InjectorsManager.java";"jodd-madvoc\src\main\java\jodd\madvoc\component\InjectorsManager.java";"{'79520a88eb5be06332af1f66ef98c8049b53c120'}"
"7feb722674d77cb020a933b483620ccacd615912";"ApplicationScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\ApplicationScopeInjector.java";"{'dd4a7d50282844a4300b82843ba7b053d3687c38'}"
"7feb722674d77cb020a933b483620ccacd615912";"BaseScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\BaseScopeInjector.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', 'dd4a7d50282844a4300b82843ba7b053d3687c38'}"
"7feb722674d77cb020a933b483620ccacd615912";"MadvocContextScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\MadvocContextScopeInjector.java";"{'a24b6e9a72072c11d79a352274692134f9ac4b15', 'dd4a7d50282844a4300b82843ba7b053d3687c38'}"
"7feb722674d77cb020a933b483620ccacd615912";"RequestScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\RequestScopeInjector.java";"{'801dc829f7f5e34d8b8e42c6f48bbcf186992c77', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', 'dd4a7d50282844a4300b82843ba7b053d3687c38'}"
"7feb722674d77cb020a933b483620ccacd615912";"ServletContextScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\ServletContextScopeInjector.java";"{'dd4a7d50282844a4300b82843ba7b053d3687c38'}"
"7feb722674d77cb020a933b483620ccacd615912";"SessionScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\SessionScopeInjector.java";"{'dd4a7d50282844a4300b82843ba7b053d3687c38'}"
"c2b9692f4a64c0d723dc817524283b40bb5a7c77";"PrintfFormat.java";"jodd-core\src\main\java\jodd\format\PrintfFormat.java";"{'a5af5742a637d719ab0a735c061cbeee6cb00bb0'}"
"d2e33fed14fa633433e420264f543686af0aa60b";"FormatTest.java";"jodd-core\src\test\java\jodd\format\FormatTest.java";"{'9ae572280ac357cc6604cfdee7c4a5bca1a25a74'}"
"5b5abd0666c6821f7b6407a32447b594d73d75f4";"PrintfFormat.java";"jodd-core\src\main\java\jodd\format\PrintfFormat.java";"{'72be8e6182a9cb936400bb9a6838403e2fc55a8d', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', 'a5af5742a637d719ab0a735c061cbeee6cb00bb0'}"
